Address,Price,Price Type,Latitude,Longitude,Beds,Baths,Date
"17 - 32849 Egglestone Avenue, Mission","749,500",For Sale,49.15881719999999,-122.3155721,3,3,10 Mar 25
"7577 197 Street, Langley","1,377,000",For Sale,49.1403067,-122.676467,4,4,10 Mar 25
"216 - 9422 Victor Street, Chilliwack","338,888",For Sale,49.1731718,-121.947736,2,2,10 Mar 25
"101 11 Avenue, Slave Lake","429,900",For Sale,55.27680170000001,-114.7796591,4,3,10 Mar 25
"10318 105 Ave , La Crete","385,000",For Sale,58.1916874,-116.4152116,4,2,10 Mar 25
"723034 - 62 , Rural Grande Prairie No. 1, County Of","879,900",For Sale,55.2661007,-119.2462848,4,3,10 Mar 25
"59 - 3039 156 Street, Surrey","575,000",For Sale,49.0572527,-122.790431,3,3,10 Mar 25
"333 Silverado Plains Circle, Calgary","279,900",For Sale,50.8786683,-114.0827531,3,3,10 Mar 25
"209 - 835 19 Avenue, Calgary","1,249,900",For Sale,51.0358264,-114.0813795,2,1,10 Mar 25
"27 - 9122 King Street, Langley","545,900",For Sale,49.1680619,-122.5747553,3,3,10 Mar 25
"864 Lawthorn Way, Airdrie","684,900",For Sale,51.25833429999999,-113.9765586,3,3,10 Mar 25
"102 - 5689 Kings Road, Vancouver","798,800",For Sale,49.26569139999999,-123.2410071,1,1,10 Mar 25
"4 Country Club Place, Brockville","579,900",For Sale,44.5740815,-75.7076257,3,4,10 Mar 25
"16 - 1 Lamers Court, Tillsonburg","299,900",For Sale,42.8751895,-80.74189,3,3,10 Mar 25
"6993 149a Street, Surrey","2,089,900",For Sale,49.1299653,-122.8080435,9,6,10 Mar 25
"1506 - 36 James Street, Hamilton","399,000",For Sale,43.2578663,-79.86833690000002,1,1,10 Mar 25
"1701 - 323 Colborne Street, London","369,900",For Sale,42.984372,-81.2392115,2,2,10 Mar 25
"104 - 15 Jacksway Crescent, London","449,900",For Sale,43.0233324,-81.28046839999999,2,2,10 Mar 25
"14 - 935 Goderich Street, Saugeen Shores","519,000",For Sale,44.44397,-81.38217999999999,3,4,10 Mar 25
"102 - 235 King Street, Brockville","299,900",For Sale,44.586685,-75.6892565,2,2,10 Mar 25
"2 - 1155 Stroud Lane, Mississauga","949,000",For Sale,43.5105099,-79.63799,3,3,10 Mar 25
"36 - 6855 Glen Erin Drive, Mississauga","685,000",For Sale,43.5910245,-79.7614187,3,2,10 Mar 25
"5 - 135 Long Branch Avenue, Toronto","899,000",For Sale,43.5964934,-79.53441,3,3,10 Mar 25
"1012 - 22 Clarissa Drive, Richmond Hill","808,800",For Sale,43.863371,-79.4332826,2,2,10 Mar 25
"595 Steeples Hill Drive, Pickering","830,000",For Sale,43.8169465,-79.1205301,3,3,10 Mar 25
"108 - 23 Hollywood Avenue, Toronto","1,049,000",For Sale,43.7655635,-79.4108921,3,3,10 Mar 25
"117 - 54 Koda Street, Barrie","539,900",For Sale,44.3155625,-79.7233804,2,2,10 Mar 25
"1504 - 95 Oneida Crescent, Richmond Hill","2,900",For Rent,43.844774,-79.4270925,2,2,10 Mar 25
"2608 - 88 Harbour Street, Toronto","2,400",For Rent,43.6418534,-79.37905649999999,2,2,10 Mar 25
"2505 - 130 River Street, Toronto","2,298",For Rent,43.66142989999999,-79.3585118,1,1,10 Mar 25
"2102 - 25 Mcmahon Drive, Toronto","1,080,000",For Sale,43.7663,-79.37408,1,1,10 Mar 25
"1606 - 480 Front Street, Toronto","3,400",For Rent,43.6423804,-79.3968586,3,3,10 Mar 25
"1601 - 155 Yorkville Avenue, Toronto","2,800",For Rent,43.6703838,-79.3944199,2,2,10 Mar 25
"512 - 38 Monte Kwinter Court, Toronto","515,000",For Sale,43.7335675,-79.44883089999999,1,1,10 Mar 25
"308 - 77 Harbour Square, Toronto","4,200",For Rent,43.6396638,-79.3792757,2,1,10 Mar 25
"2702 - 2221 Yonge Street, Toronto","2,900",For Rent,43.706072,-79.3979779,2,2,10 Mar 25
"601 - 49 East Liberty Street, Toronto","2,600",For Rent,43.63883,-79.41163499999999,1,2,10 Mar 25
"9 - 77683 Bluewater Highway, Bluewater","325,000",For Sale,43.599655,-81.70840690000001,2,2,10 Mar 25
"908 - 225 Sackville Street, Toronto","639,900",For Sale,43.6597923,-79.3627004,1,2,10 Mar 25
"93 South Oval , Hamilton","949,900",For Sale,43.26095189999999,-79.9051005,4,2,10 Mar 25
"30 - 214 Schooner Drive, Norfolk","1,049,000",For Sale,42.793945,-80.175782,1,3,10 Mar 25
"457 Ojibway Street, Woodstock","599,900",For Sale,43.1501392,-80.7354604,3,2,10 Mar 25
"172 Carruthers Avenue, Kingston","599,900",For Sale,44.2351241,-76.51359889999999,2,2,10 Mar 25
"Concession 2 Road, Hamilton","1,349,900",For Sale,43.2525301,-80.1208817,,,10 Mar 25
"1356 William Halton Parkway, Oakville","3,500",For Rent,43.5185983,-79.72039099999999,4,4,10 Mar 25
"47 Jodphur Avenue, Toronto","1,060,000",For Sale,43.7195358,-79.5289102,3,2,10 Mar 25
"1615 Corsal Court, Innisfil","3,500",For Rent,44.2946593,-79.5509979,5,4,10 Mar 25
"339 Glen Shields Avenue, Vaughan","2,900",For Rent,43.80009949999999,-79.4777051,3,1,10 Mar 25
"Jeavons Avenue, Toronto","1,499,999",For Sale,43.7050915,-79.2661953,4,4,10 Mar 25
"105 - 3995 Line 9 Road, Perth South","169,900",For Sale,43.2703084,-81.0669939,2,1,10 Mar 25
"3164 Cornwallis Crescent, Coldbrook","449,900",For Sale,45.0694757,-64.5675888,4,2,10 Mar 25
"10017 Gaylor Avenue, Hudsons Hope","213,000",For Sale,56.03017939999999,-121.9186226,4,2,10 Mar 25
"15 Harding Crescent, London","609,900",For Sale,42.9403861,-81.2087965,3,2,10 Mar 25
"31 Fred W Brown Drive, Paradise","439,900",For Sale,47.5342755,-52.8755651,5,3,10 Mar 25
"13 Creekside Drive, Niagara-on-the-lake","1,499,000",For Sale,43.1496924,-79.1053609,2,3,10 Mar 25
"4475 King Street, Kitchener","3,600",For Rent,43.4052475,-80.3906932,,,10 Mar 25
"7 Rockbrook Trail, Brampton","750,000",For Sale,43.67616049999999,-79.8396657,4,4,10 Mar 25
"1766 Highway 304 , Cape Forchu","4,400,000",For Sale,43.806981,-66.158587,5,4,10 Mar 25
"5 Marsden Crescent, Brampton","899,900",For Sale,43.6839669,-79.74440609999999,3,2,10 Mar 25
"522 Mcintosh Street, Thunder Bay","299,900",For Sale,48.39184239999999,-89.2297892,5,2,10 Mar 25
"283 Pine Street, Lively","299,000",For Sale,46.4414221,-81.13751719999999,2,2,10 Mar 25
"60 Zio Carlo Drive, Markham","1,098,000",For Sale,43.8579207,-79.2910228,3,1,10 Mar 25
"10 Fredericton Road, Markham","4,000",For Rent,43.8726116,-79.2518767,3,3,10 Mar 25
"36 The Green Road, Upper Island Cove","289,000",For Sale,47.6489509,-53.2043337,3,2,10 Mar 25
"228 Andrew Street, Shelburne","1,195,000",For Sale,44.0778451,-80.2024349,2,1,10 Mar 25
"10 Hector Place, Paradise","449,900",For Sale,47.535319,-52.85503079999999,4,3,10 Mar 25
"320 Liard Street, Ottawa","849,999",For Sale,45.2556759,-75.9074103,4,3,10 Mar 25
"127 Fairlake Drive, Cambridge","799,900",For Sale,43.3354394,-80.3285039,5,4,10 Mar 25
"106 - 14808 125 Street, Edmonton","178,000",For Sale,53.6110249,-113.538637,1,1,10 Mar 25
"883 Magnolia Lane, Sarnia","899,000",For Sale,42.9925471,-82.3558226,3,3,10 Mar 25
"506 Lillooet Street, Moose Jaw","234,500",For Sale,50.38442569999999,-105.5472905,4,2,10 Mar 25
"2517 Honey Harbour Road, Georgian Bay","789,000",For Sale,44.86651,-79.81653,2,2,10 Mar 25
"4475 King Street, Kitchener","3,600",For Rent,43.4052475,-80.3906932,4,3,10 Mar 25
"179 Bartley Bull Parkway, Brampton","2,250",For Rent,43.6775699,-79.7402723,3,1,10 Mar 25
"121 Highway 8 , Hamilton","448,000",For Sale,43.2243651,-79.74674949999999,1,1,10 Mar 25
"2000 The Collegeway , Mississauga","1,299,900",For Sale,43.544647,-79.6717407,5,4,10 Mar 25
"557 Mclean Street, Quesnel","474,900",For Sale,52.9815897,-122.4962464,4,2,10 Mar 25
"12 Pollard Crescent, Ajax","999,000",For Sale,43.8591814,-79.0564275,4,4,10 Mar 25
"601 Shoreline Drive, Mississauga","454,900",For Sale,43.5722069,-79.6311767,1,1,10 Mar 25
"164 Centre Street, Oshawa","624,500",For Sale,43.8928129,-78.863601,3,2,10 Mar 25
"20 Balmoral Street, Riverview","299,900",For Sale,46.0604481,-64.80721439999999,2,1,10 Mar 25
"372 Algoma Street, Espanola","299,800",For Sale,46.2514609,-81.76628029999999,2,1,10 Mar 25
"308 - 300 Vista Lane, Thunder Bay","384,000",For Sale,48.4221521,-89.2513003,2,2,10 Mar 25
"Salem Road, Prince Edward County","825,000",For Sale,44.035314,-77.4618737,3,2,10 Mar 25
"204 - 2909 Arens Road, Regina","277,000",For Sale,50.43902869999999,-104.5424013,2,2,10 Mar 25
"46 York Street, St. Catharines","399,000",For Sale,43.1648262,-79.25306599999999,3,2,10 Mar 25
"166 Theresa Street, Thunder Bay","419,900",For Sale,48.4509479,-89.23182039999999,4,2,10 Mar 25
"45 Bellagio Avenue, Hamilton","1,129,000",For Sale,43.1778487,-79.804583,3,3,10 Mar 25
"CON - 8 S Pt Lt 7 Walker Road, Neebing","129,900",For Sale,48.1871237,-89.3970102,,,10 Mar 25
"632 Winterberry Avenue, Waterloo","3,195",For Rent,43.4732084,-80.59982579999999,3,3,10 Mar 25
"28 George Street, Westport","1,849,000",For Sale,44.6766257,-76.3988461,2,3,10 Mar 25
"516 Galmoy Way, Ottawa","2,300",For Rent,45.23684,-75.73716999999999,2,2,10 Mar 25
"59 Maskell Crescent, Whitby","1,598,880",For Sale,43.9029131,-78.9873621,9,11,10 Mar 25
"10312 135a Avenue, Edmonton","359,900",For Sale,53.5969864,-113.4979015,4,4,10 Mar 25
"Perth Road, Rideau Lakes","119,900",For Sale,44.6660172,-76.4020569,3,2,10 Mar 25
"2241 Lyness Avenue, Oakville","1,588,888",For Sale,43.4284271,-79.7684647,,,10 Mar 25
"Pine Street, Timmins","130,000",For Sale,48.3763758,-81.3174302,2,3,10 Mar 25
"175 Bay Thorn Drive, Markham","1,988,000",For Sale,43.8265129,-79.4185614,3,2,10 Mar 25
"330 Sligo Road, Wellington North","419,900",For Sale,43.9887009,-80.73792000000002,5,4,10 Mar 25
"532 Almira Street, Pembroke","289,900",For Sale,45.8131018,-77.1225611,3,1,10 Mar 25
"15 James Avenue, Wasaga Beach","895,528",For Sale,44.4776933,-80.1410977,3,4,10 Mar 25
"107 - 750 Memorial Avenue, Qualicum Beach","249,900",For Sale,49.3446322,-124.4412809,2,2,10 Mar 25
"3463 Yorkshire Place, Langford","999,900",For Sale,48.42696000000001,-123.5653002,4,3,10 Mar 25
"702 - 288 Eltham Road, View Royal","799,000",For Sale,48.4556172,-123.4382276,3,4,10 Mar 25
"2284 Malaview Avenue, Sidney","999,999",For Sale,48.65726069999999,-123.4049314,2,1,10 Mar 25
"605 - 38 Front Street, Nanaimo","430,000",For Sale,49.1688731,-123.9366724,1,1,10 Mar 25
"1281 Scotland Drive, London","3,500,000",For Sale,42.8916297,-81.1384667,,,10 Mar 25
"4 - 218 Henry Street, Brantford","249,999",For Sale,43.15409289999999,-80.2381085,,,10 Mar 25
"22 Academy Street, St. Catharines","1,449,900",For Sale,43.1608099,-79.24366119999999,,,10 Mar 25
"111 Yonge Street, Burk's Falls","299,900",For Sale,45.62020280000001,-79.4095478,,,10 Mar 25
"3 Bridge Street, Trent Hills","599,000",For Sale,44.30710879999999,-77.956132,,,10 Mar 25
"1218 - 34909 Old Yale Road, Abbotsford","390,000",For Sale,49.0483519,-122.2575314,1,1,10 Mar 25
"12 - 6383 140 Street, Surrey","849,000",For Sale,49.1186173,-122.8352831,4,4,10 Mar 25
"1459 Laurier Street, Clarence-rockland","670,000",For Sale,45.5513615,-75.287694,,,10 Mar 25
"66 Cliftonvale Avenue, London South","629,900",For Sale,42.968335,-81.2663805,,,10 Mar 25
"9 Elder Street, Kawartha Lakes","1,850,000",For Sale,44.4577995,-78.6932084,,,10 Mar 25
"569 Mill Street, Saugeen Shores","125,000",For Sale,44.43819269999999,-81.3887855,,,10 Mar 25
"1118 Roma Avenue, New Westminster","1,288,000",For Sale,49.18127,-122.94664,3,3,10 Mar 25
"38 River Valley Estates, Whitecourt","44,900",For Sale,54.1428722,-115.6693042,3,1,10 Mar 25
"9725 69 Avenue, Grande Prairie","220,000",For Sale,55.1421071,-118.7850932,4,2,10 Mar 25
"23 Grove Lane, Rural Rocky View County","595,000",For Sale,50.9965154,-113.7939279,,,10 Mar 25
"12 Arkley Crescent, Toronto","1,289,000",For Sale,43.68921719999999,-79.56887739999999,,,10 Mar 25
"7-9 - 53 Queens Plate Drive, Toronto",1,For Rent,43.7110259,-79.5897738,,,10 Mar 25
"35 - 1200 Aerowood Drive, Mississauga","949,050",For Sale,43.63851529999999,-79.6385131,,,10 Mar 25
"26 Dalhousie Street, Toronto","249,999",For Sale,43.6541357,-79.3756825,,,10 Mar 25
"Part of Buil - 1032 Innovation Drive, Kingston",14,For Rent,44.2761299,-76.4346049,,,10 Mar 25
"507 - 620 Wilson Avenue, Toronto",15,For Rent,43.7323965,-79.4600638,,,10 Mar 25
"403 - 620 Wilson Avenue, Toronto",15,For Rent,43.7323965,-79.4600638,,,10 Mar 25
"401B - 620 Wilson Avenue, Toronto",15,For Rent,43.7323965,-79.4600638,,,10 Mar 25
"401A - 620 Wilson Avenue, Toronto",15,For Rent,43.7323965,-79.4600638,,,10 Mar 25
"401 - 620 Wilson Avenue, Toronto",15,For Rent,43.7323965,-79.4600638,,,10 Mar 25
"225 - 620 Wilson Avenue, Toronto",15,For Rent,43.7323965,-79.4600638,,,10 Mar 25
"326 Harbord Street, Toronto","3,600",For Rent,43.6600612,-79.4173905,,,10 Mar 25
"4 - 9055 Shook Road, Mission","649,900",For Sale,49.1665843,-122.2396886,2,1,10 Mar 25
"12431 113b Avenue, Surrey","1,190,000",For Sale,49.2090803,-122.8778526,2,1,10 Mar 25
"202 - 245 Scotland Street, Centre Wellington","579,900",For Sale,43.70999339999999,-80.36769819999999,1,1,10 Mar 25
"28 - 159 Sandringham Crescent, London South","419,900",For Sale,42.95047719999999,-81.22963399999999,3,3,10 Mar 25
"60 Frederick Street, Kitchener","333,555",For Sale,43.450571,-80.4870528,1,1,10 Mar 25
"34643 St Matthews Way, Abbotsford","1,199,900",For Sale,49.0392711,-122.2647744,5,3,10 Mar 25
"6060 9th Avenue, Burnaby","1,150,000",For Sale,49.1962486,-122.9639104,0,0,10 Mar 25
"1502 - 4205 Shipp Drive, Mississauga","509,000",For Sale,43.59967,-79.63821,2,2,10 Mar 25
"32395 Beaver Drive, Mission","999,900",For Sale,49.1485382,-122.3275737,4,3,10 Mar 25
"15 - 5056 New Street, Burlington","1,149,900",For Sale,43.3676606,-79.75160160000001,3,3,10 Mar 25
"35062 High Drive, Abbotsford","1,099,999",For Sale,49.06114609999999,-122.2535417,4,3,10 Mar 25
"612 - 4673 Jane Street, Toronto","310,000",For Sale,43.770342,-79.5202032,1,1,10 Mar 25
"907 - 145 Hillcrest Avenue, Mississauga","530,000",For Sale,43.5805002,-79.6244837,1,1,10 Mar 25
"51193 Charlotte Place, Chilliwack","1,874,888",For Sale,49.1559426,-121.8062264,7,7,10 Mar 25
"PH1 - 363 Sorauren Avenue, Toronto","1,499,999",For Sale,43.64986709999999,-79.4446456,2,2,10 Mar 25
"509 - 4070 Confederation Parkway, Mississauga","679,999",For Sale,43.58629,-79.64735999999999,2,2,10 Mar 25
"309 - 101 Subway Crescent, Toronto","599,000",For Sale,43.6349842,-79.53942570000001,2,2,10 Mar 25
"24274 102 Avenue, Maple Ridge","969,900",For Sale,49.187194,-122.5498357,3,3,10 Mar 25
"302 - 2393 Bronte Road, Oakville","769,000",For Sale,43.4319547,-79.77291319999999,2,2,10 Mar 25
"4040 240 Street, Langley","2,288,000",For Sale,49.075227,-122.5587498,5,3,10 Mar 25
"404 - 1535 Lakeshore Road, Mississauga","629,900",For Sale,43.5222297,-79.6182627,3,2,10 Mar 25
"612 - 1990 Bloor Street, Toronto","599,000",For Sale,43.6529191,-79.4689805,1,1,10 Mar 25
"130 Conservation Way, Collingwood","999,000",For Sale,44.5134913,-80.2697693,3,4,10 Mar 25
"701 - 185 Deerfield Road, Newmarket","574,900",For Sale,44.0557262,-79.4719946,3,1,10 Mar 25
"16 - 16 Thatchers Mill Way, Markham","829,000",For Sale,43.8699885,-79.2702017,1,2,10 Mar 25
"40 Sandlewood Court, Aurora","929,900",For Sale,44.004608,-79.4477157,3,2,10 Mar 25
"515 - 37 Galleria Parkway, Markham","719,000",For Sale,43.8394553,-79.3933924,3,3,10 Mar 25
"103 Bridge Crescent, Palmerston","639,900",For Sale,43.8356941,-80.83875669999999,2,2,10 Mar 25
"1516 - 10 Honeycrisp Crescent, Vaughan","522,888",For Sale,43.7886982,-79.5279504,4,3,10 Mar 25
"116 - 415 Sea Ray Avenue, Innisfil","659,000",For Sale,44.3926402,-79.5355845,1,1,10 Mar 25
"219 Bayshore Road, Innisfil","2,000,000",For Sale,44.23722850000001,-79.53063949999999,2,2,10 Mar 25
"901 - 361 Quarter Town Line, Tillsonburg","2,400",For Rent,42.8813621,-80.75556999999999,3,2,10 Mar 25
"104 - 312 Spillsbury Drive, Peterborough","2,200",For Rent,44.2610459,-78.3620749,2,1,10 Mar 25
"44 - 1850 Beaverbrook Avenue, London","2,700",For Rent,42.98585,-81.3102641,3,3,10 Mar 25
"30 Hare Street, Waterford","829,000",For Sale,42.94099569999999,-80.2963559,5,3,10 Mar 25
"3 - 990 Deveron Crescent, London South","2,600",For Rent,42.9681229,-81.2016811,3,3,10 Mar 25
"502 - 5055 Greenlane Road, Lincoln","1,849",For Rent,43.1811887,-79.48097469999999,1,1,10 Mar 25
"180 - 120 Nonquon Road, Oshawa","397,000",For Sale,43.9308597,-78.8733405,3,1,10 Mar 25
"508 - 412 Silver Maple Road, Oakville","2,295",For Rent,43.4914878,-79.7171197,1,1,10 Mar 25
"4315 - 17 Bathurst Street, Toronto","4,300",For Rent,43.6376631,-79.3989354,3,2,10 Mar 25
"1512 - 51 East Liberty Street, Toronto","798,000",For Sale,43.6387841,-79.41201439999999,2,2,10 Mar 25
"4004 - 15 Mercer Street, Toronto","4,300",For Rent,43.6457196,-79.3901839,3,2,10 Mar 25
"715 - 108 Peter Street, Toronto","2,200",For Rent,43.6476915,-79.3933074,1,1,10 Mar 25
"310 - 2 Edith Drive, Toronto","4,200",For Rent,43.706059,-79.402977,2,2,10 Mar 25
"2907 - 575 Bloor Street, Toronto","3,250",For Rent,43.664778,-79.4120286,2,2,10 Mar 25
"4557 Hurontario Street, Mississauga","134,900",For Sale,43.6068341,-79.6510282,,,10 Mar 25
"9-10 - 260 Spinnaker Way, Vaughan","2,699,999",For Sale,43.8282646,-79.49362699999999,,,10 Mar 25
"100 Middlefield Road, Toronto",18,For Rent,43.7998725,-79.25950139999999,,,10 Mar 25
"2991 Clearbrook Road, Abbotsford","3,080,000",For Sale,49.05638,-122.3382465,,,10 Mar 25
"2976 42nd Avenue, Vancouver","2,588,000",For Sale,49.23360659999999,-123.1724523,5,4,10 Mar 25
"23 - 1133 Ridgewood Drive, North Vancouver","1,899,800",For Sale,49.3391501,-123.1053957,3,4,10 Mar 25
"97 Lee Avenue, Toronto","8,599,000",For Sale,43.6710737,-79.2979415,,,10 Mar 25
"250 Gershwin , Ottawa","387,000",For Sale,45.3153297,-75.83077109999999,2,2,10 Mar 25
"38 Kensington Avenue, Toronto","1,830,000",For Sale,43.6536952,-79.40073149999999,,,10 Mar 25
"9901 113 Avenue, Grande Prairie","450,000",For Sale,55.18221459999999,-118.7920275,,,10 Mar 25
"633 5 Street, Lethbridge","419,900",For Sale,49.6895727,-112.8393678,,,10 Mar 25
"220 Dundas Street, Belleville",23,For Rent,44.1631603,-77.36869209999999,4,4,10 Mar 25
"10317 Hoppe Avenue, Grande Cache","279,000",For Sale,53.8863703,-119.1205612,,,10 Mar 25
"743 Powerline Road, Brant",13,For Rent,43.1765637,-80.3388208,3,2,10 Mar 25
"211 Dundas Street, London","3,300",For Rent,42.9840683,-81.2477815,,,10 Mar 25
"2 Bramkay Street, Brampton","15,000",For Rent,43.73993189999999,-79.7076427,,,10 Mar 25
"3-4 - 1024 Dundas Street, Mississauga",15,For Rent,43.5597688,-79.639922,,,10 Mar 25
"4 - 1024 Dundas Street, Mississauga",15,For Rent,43.5597688,-79.639922,,,10 Mar 25
"1 - 8099 Weston Road, Vaughan",24,For Rent,43.7982384,-79.5481384,,,10 Mar 25
"205 - 1550 Birchmount Road, Toronto",26,For Rent,43.7605006,-79.291808,,,10 Mar 25
"108 - 330 1st Street, North Vancouver","475,000",For Sale,49.3151971,-123.0854774,1,1,10 Mar 25
"204 - 1550 Birchmount Road, Toronto",26,For Rent,43.7605006,-79.291808,,,10 Mar 25
"200 - 1550 Birchmount Road, Toronto",26,For Rent,43.7605006,-79.291808,,,10 Mar 25
"101 - 500 Wilson Avenue, Toronto","3,200",For Rent,43.7353752,-79.4454727,,,10 Mar 25
"41 - 1121 Cooke Boulevard, Burlington","2,990",For Rent,43.31121,-79.85427,2,3,10 Mar 25
"317 - 1550 Barclay Street, Vancouver","799,000",For Sale,49.2877525,-123.1342747,2,1,10 Mar 25
"1008 - 4655 Metcalfe Avenue, Mississauga","2,650",For Rent,43.5564022,-79.7086703,1,2,10 Mar 25
"1205 - 830 Lawrence Avenue, Toronto","2,450",For Rent,43.7354574,-79.3527484,1,1,10 Mar 25
"1106 - 330 Dixon Road, Toronto","2,700",For Rent,43.6959828,-79.55309629999999,2,1,10 Mar 25
"7 - 370 Red Maple Road, Richmond Hill","2,990",For Rent,43.8525107,-79.4281341,3,2,10 Mar 25
"1861 Island Avenue, Vancouver","1,850,000",For Sale,49.2095296,-123.0684179,5,3,10 Mar 25
"512 - 8 Cedarland Drive, Markham","2,400",For Rent,43.8523193,-79.3338335,1,2,10 Mar 25
"77 - 1701 Parkway Boulevard, Coquitlam","1,678,000",For Sale,49.3059466,-122.802022,5,4,10 Mar 25
"710 - 12 Woodstream Boulevard, Vaughan","2,450",For Rent,43.7757388,-79.60587699999999,1,1,10 Mar 25
"1607 - 60 South Town Centre Boulevard, Markham","3,000",For Rent,43.8529482,-79.3388355,2,2,10 Mar 25
"710 - 185 Bonis Avenue, Toronto","2,300",For Rent,43.78580119999999,-79.29239129999999,1,1,10 Mar 25
"2511 - 1435 Celebration Drive, Pickering","1,950",For Rent,43.831404,-79.0801243,1,1,10 Mar 25
"16151 27 Avenue, Surrey","2,499,000",For Sale,49.0501619,-122.7732033,4,4,10 Mar 25
"155 Dolman Street, Breslau","1,099,999",For Sale,43.4756698,-80.42137249999999,4,4,10 Mar 25
"174 East 24th Street, Hamilton","619,777",For Sale,43.2339971,-79.8527163,3,1,10 Mar 25
"27016 35 Avenue, Langley","1,378,888",For Sale,49.0653777,-122.4754267,6,4,10 Mar 25
"520 D - 1614 Charles Street, Whitby","3,500",For Rent,43.8606842,-78.93621790000002,3,2,10 Mar 25
"201 - 61 Orchard Park, Toronto","794,000",For Sale,43.7751372,-79.180449,3,3,10 Mar 25
"30 - 214 Schooner Drive, Port Dover","1,049,000",For Sale,42.793945,-80.175782,2,2,10 Mar 25
"2108 - 72 Esther Shiner Boulevard, Toronto","2,400",For Rent,43.7683025,-79.3714311,2,3,10 Mar 25
